1.9359,0.0386,0.8779
1.6394,0.0383,0.874
1.6495,0.0382,0.874
1.6576,0.0383,0.8707
1.6461,0.0381,0.8769
1.6679,0.0384,0.874
1.6312,0.0381,0.8851
1.6253,0.0381,0.8779
1.637,0.0384,0.8808
1.6511,0.0382,0.8674
