1.5412,0.031,0.9884
1.4615,0.031,0.9884
1.4957,0.0312,0.9884
1.4604,0.0311,0.9884
1.4589,0.0311,0.9884
1.4531,0.0309,0.9884
1.4623,0.031,0.9884
1.5774,0.0309,0.9884
1.4548,0.031,0.9884
1.4552,0.0307,0.9884
