62.0574,0.1581,0.389
51.6579,0.1578,0.3545
53.6808,0.1567,0.366
53.5168,0.1549,0.3746
50.1654,0.1589,0.3573
52.0744,0.1586,0.3689
51.8596,0.1599,0.3602
50.1305,0.1552,0.3746
53.1408,0.1562,0.3689
47.1695,0.1565,0.4006
