44.1732,0.2516,0.3222
47.8234,0.2621,0.2662
50.1055,0.2639,0.2735
50.489,0.2559,0.3264
51.2377,0.2533,0.3208
51.3339,0.2672,0.2406
50.7883,0.2555,0.295
50.5003,0.2562,0.3156
49.4375,0.2595,0.3167
49.4358,0.2569,0.3033
