48.5479,0.3241,0.5757
48.5161,0.314,0.5557
48.7002,0.3156,0.5577
48.6199,0.3168,0.5419
48.6888,0.3158,0.5359
47.8773,0.3152,0.5685
47.8302,0.322,0.5261
47.7491,0.3102,0.5721
47.946,0.312,0.5432
47.8891,0.3281,0.5589
