49.2169,0.2614,0.1404
49.2907,0.2366,0.224
49.1439,0.2587,0.152
49.1851,0.2449,0.2281
49.2219,0.2453,0.1637
49.1446,0.2324,0.2486
49.2499,0.2333,0.2515
149.2964,0.2593,0.1462
49.7923,0.2291,0.2659
50.4406,0.2608,0.2267
